index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary-class
24086,"[25, 30[",Private,208591,HS-grad,9,Never-married,Machine-op-inspct,Own-child,*,Male,0,0,40,United-States,<=50K
24087,"[40, 45[",Private,341204,Some-college,10,Divorced,Exec-managerial,Unmarried,*,Female,1831,0,30,United-States,<=50K
24088,"[55, 60[",Self-emp-not-inc,115422,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,*,Male,0,0,40,United-States,<=50K
24089,"[35, 40[",Self-emp-inc,111319,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,*,Male,0,1887,45,United-States,>50K
24090,"[50, 55[",Private,816750,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,*,Male,0,2051,40,United-States,<=50K
24091,"[25, 30[",Private,167835,Bachelors,13,Never-married,Exec-managerial,Not-in-family,*,Female,3325,0,40,United-States,<=50K
24092,"[25, 30[",Private,92262,Bachelors,13,Married-civ-spouse,Sales,Husband,*,Male,0,0,40,United-States,<=50K
24093,"[30, 35[",Private,91964,Bachelors,13,Never-married,Exec-managerial,Not-in-family,*,Male,0,0,40,United-States,<=50K
24094,"[45, 50[",Private,107682,HS-grad,9,Divorced,Adm-clerical,Unmarried,*,Female,0,0,40,United-States,<=50K
24095,"[50, 55[",State-gov,135388,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,*,Male,5013,0,40,United-States,<=50K
24097,"[15, 20[",Private,389942,HS-grad,9,Never-married,Sales,Not-in-family,*,Male,0,0,40,United-States,<=50K
24101,"[30, 35[",Self-emp-not-inc,127894,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,60,United-States,>50K
24103,"[55, 60[",Private,212534,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,United-States,<=50K
24104,"[60, 65[",Private,71209,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,45,United-States,>50K
24105,"[35, 40[",Private,237943,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,*,Male,99999,0,70,United-States,>50K
24106,"[35, 40[",Private,190759,11th,7,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,United-States,<=50K
24107,"[55, 60[",Private,100313,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,1887,40,United-States,>50K
24108,"[40, 45[",Private,344624,Bachelors,13,Divorced,Exec-managerial,Not-in-family,*,Male,0,0,50,United-States,>50K
24111,"[20, 25[",Private,236907,Some-college,10,Never-married,Handlers-cleaners,Own-child,*,Male,0,0,20,United-States,<=50K
24113,"[35, 40[",Private,105803,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,*,Male,3103,0,45,United-States,>50K
24115,"[15, 20[",Private,294387,11th,7,Never-married,Handlers-cleaners,Not-in-family,*,Male,0,0,40,United-States,<=50K
24116,"[20, 25[",Private,161708,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0,35,United-States,<=50K
24117,"[25, 30[",Private,282389,HS-grad,9,Never-married,Transport-moving,Not-in-family,*,Male,0,0,60,United-States,<=50K
24118,"[25, 30[",Private,64940,Some-college,10,Never-married,Other-service,Own-child,*,Female,0,0,30,United-States,<=50K
24119,"[45, 50[",Private,195727,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,40,United-States,<=50K
24120,"[35, 40[",Local-gov,37931,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,*,Male,0,0,40,United-States,>50K
24121,"[15, 20[",Private,170720,HS-grad,9,Never-married,Sales,Own-child,*,Male,0,0,20,United-States,<=50K
24122,"[40, 45[",Private,152958,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,*,Male,7298,0,40,United-States,>50K
24123,"[25, 30[",Private,312372,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,*,Male,15024,0,40,United-States,>50K
24125,"[50, 55[",Private,206862,Masters,14,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,65,United-States,>50K
24127,"[20, 25[",Private,143062,Some-college,10,Never-married,Farming-fishing,Own-child,*,Male,0,0,40,United-States,<=50K
24128,"[45, 50[",Private,242391,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,60,United-States,>50K
24129,"[25, 30[",Private,165030,Some-college,10,Never-married,Exec-managerial,Not-in-family,*,Female,0,0,50,United-States,<=50K
24131,"[45, 50[",Self-emp-not-inc,353012,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,1902,50,United-States,>50K
24139,"[45, 50[",Self-emp-not-inc,218676,Masters,14,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,45,United-States,<=50K
24140,"[55, 60[",Self-emp-not-inc,141807,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,40,United-States,>50K
24142,"[45, 50[",Private,266860,Some-college,10,Married-civ-spouse,Sales,Husband,*,Male,0,0,65,United-States,>50K
24144,"[40, 45[",Private,159549,Bachelors,13,Married-civ-spouse,Sales,Husband,*,Male,0,0,40,United-States,<=50K
24145,"[20, 25[",Private,195248,Some-college,10,Never-married,Sales,Own-child,*,Female,0,0,20,United-States,<=50K
24149,"[20, 25[",?,140012,Some-college,10,Never-married,?,Own-child,*,Male,0,0,20,United-States,<=50K
24150,"[35, 40[",Self-emp-not-inc,114366,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,40,United-States,<=50K
24155,"[70, 75[",?,306563,HS-grad,9,Married-civ-spouse,?,Husband,*,Male,0,0,40,United-States,<=50K
24157,"[30, 35[",Private,106014,Some-college,10,Divorced,Craft-repair,Not-in-family,*,Male,0,0,60,United-States,<=50K
24159,"[25, 30[",Private,71860,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,*,Male,0,0,60,United-States,<=50K
24160,"[40, 45[",Self-emp-inc,94113,Masters,14,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,60,United-States,>50K
24161,"[50, 55[",Self-emp-not-inc,208003,HS-grad,9,Married-civ-spouse,Sales,Husband,*,Male,0,0,40,United-States,<=50K
24162,"[20, 25[",Private,113550,HS-grad,9,Never-married,Adm-clerical,Own-child,*,Female,0,0,40,United-States,<=50K
24164,"[40, 45[",Self-emp-inc,277488,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,*,Male,15024,0,65,United-States,>50K
24167,"[20, 25[",Private,245147,Some-college,10,Never-married,Handlers-cleaners,Own-child,*,Male,0,0,40,United-States,<=50K
24168,"[45, 50[",Private,274720,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,United-States,<=50K
24170,"[40, 45[",State-gov,47902,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,*,Male,0,0,50,United-States,>50K
24174,"[25, 30[",Self-emp-inc,104737,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,60,United-States,<=50K
24177,"[30, 35[",Private,281540,Some-college,10,Married-civ-spouse,Tech-support,Husband,*,Male,0,0,50,United-States,<=50K
24178,"[35, 40[",Federal-gov,112847,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,40,United-States,<=50K
24179,"[20, 25[",Local-gov,126613,Bachelors,13,Never-married,Prof-specialty,Own-child,*,Female,0,0,20,United-States,<=50K
24180,"[50, 55[",Self-emp-not-inc,145419,Masters,14,Married-civ-spouse,Sales,Husband,*,Male,7688,0,45,United-States,>50K
24182,"[25, 30[",Private,104045,Bachelors,13,Never-married,Exec-managerial,Not-in-family,*,Female,0,0,40,United-States,<=50K
24186,"[30, 35[",Private,201122,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,40,United-States,>50K
24187,"[35, 40[",Private,160035,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,55,United-States,<=50K
24188,"[50, 55[",Private,167886,Some-college,10,Married-civ-spouse,Sales,Husband,*,Male,0,0,40,United-States,>50K
24189,"[15, 20[",Private,32059,11th,7,Never-married,Handlers-cleaners,Own-child,*,Male,0,0,40,United-States,<=50K
24191,"[55, 60[",Self-emp-not-inc,403072,Some-college,10,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,50,United-States,>50K
24192,"[30, 35[",Private,37210,HS-grad,9,Never-married,Adm-clerical,Own-child,*,Male,0,0,50,United-States,<=50K
24193,"[30, 35[",Private,199416,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,40,United-States,<=50K
24194,"[25, 30[",Private,413227,Bachelors,13,Never-married,Other-service,Not-in-family,*,Male,0,0,35,United-States,<=50K
24196,"[40, 45[",Private,226902,Bachelors,13,Married-civ-spouse,Tech-support,Husband,*,Male,0,0,45,United-States,>50K
24197,"[35, 40[",Private,195189,Some-college,10,Divorced,Other-service,Unmarried,*,Female,0,0,40,United-States,<=50K
24198,"[35, 40[",Private,116608,HS-grad,9,Divorced,Exec-managerial,Not-in-family,*,Female,0,0,40,United-States,<=50K
24200,"[30, 35[",Private,553405,Bachelors,13,Married-civ-spouse,Sales,Husband,*,Male,99999,0,50,United-States,>50K
24201,"[50, 55[",Local-gov,186117,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,*,Male,0,0,56,United-States,>50K
24207,"[35, 40[",Private,278557,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,*,Male,0,1628,48,United-States,<=50K
24208,"[15, 20[",Private,194905,Some-college,10,Never-married,Other-service,Own-child,*,Female,0,0,30,United-States,<=50K
24210,"[50, 55[",Private,282549,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,*,Male,3137,0,40,United-States,<=50K
24215,"[55, 60[",Federal-gov,319733,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,*,Male,0,0,70,United-States,<=50K
24219,"[45, 50[",Self-emp-not-inc,34446,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,*,Male,0,0,50,United-States,<=50K
24223,"[40, 45[",Local-gov,171589,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,*,Male,7688,0,40,United-States,>50K
24224,"[25, 30[",Private,197967,HS-grad,9,Married-civ-spouse,Sales,Husband,*,Male,0,0,65,United-States,<=50K
24226,"[45, 50[",Private,240841,Masters,14,Never-married,Prof-specialty,Not-in-family,*,Female,0,0,40,United-States,<=50K
24228,"[35, 40[",State-gov,85874,HS-grad,9,Divorced,Adm-clerical,Unmarried,*,Female,0,0,40,United-States,<=50K
24229,"[45, 50[",Self-emp-not-inc,176814,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,*,Male,15024,0,40,United-States,>50K
24230,"[50, 55[",Local-gov,133336,Masters,14,Married-civ-spouse,Prof-specialty,Husband,*,Male,15024,0,40,United-States,>50K
24231,"[20, 25[",Private,362623,HS-grad,9,Never-married,Handlers-cleaners,Own-child,*,Male,0,0,40,United-States,<=50K
24233,"[25, 30[",Private,30912,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,*,Male,0,0,40,United-States,<=50K
24234,"[20, 25[",Private,35448,Some-college,10,Never-married,Other-service,Unmarried,*,Female,0,0,25,United-States,<=50K
24235,"[30, 35[",Private,173248,HS-grad,9,Married-civ-spouse,Other-service,Husband,*,Male,0,0,35,United-States,<=50K
24237,"[15, 20[",Private,102723,Some-college,10,Never-married,Adm-clerical,Own-child,*,Female,0,0,40,United-States,<=50K
24241,"[20, 25[",?,210474,Some-college,10,Never-married,?,Own-child,*,Female,0,0,15,United-States,<=50K
24242,"[25, 30[",Private,110138,HS-grad,9,Never-married,Other-service,Not-in-family,*,Male,0,0,40,United-States,<=50K
24243,"[20, 25[",Private,107452,HS-grad,9,Never-married,Craft-repair,Other-relative,*,Male,0,0,40,United-States,<=50K
24244,"[30, 35[",Private,160594,Some-college,10,Never-married,Other-service,Own-child,*,Male,0,0,35,United-States,<=50K
24245,"[30, 35[",Local-gov,186784,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,*,Female,5013,0,45,United-States,<=50K
24249,"[30, 35[",Private,19491,Some-college,10,Never-married,Craft-repair,Not-in-family,*,Male,0,0,40,United-States,<=50K
24250,"[35, 40[",Private,128715,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,60,United-States,>50K
24251,"[30, 35[",Private,128063,HS-grad,9,Divorced,Other-service,Unmarried,*,Female,0,0,36,United-States,<=50K
24252,"[25, 30[",Self-emp-not-inc,37023,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,*,Male,0,0,78,United-States,<=50K
24253,"[40, 45[",Private,68748,Some-college,10,Married-civ-spouse,Sales,Husband,*,Male,0,0,48,United-States,<=50K
24256,"[30, 35[",Private,202729,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,*,Male,0,0,40,United-States,>50K
24260,"[40, 45[",Private,171841,Bachelors,13,Married-civ-spouse,Sales,Husband,*,Male,0,0,40,United-States,>50K
24261,"[35, 40[",Private,78247,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,40,United-States,<=50K
24263,"[25, 30[",Private,56658,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,*,Male,0,0,8,United-States,<=50K
24266,"[55, 60[",Private,238806,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,26,United-States,<=50K
24268,"[25, 30[",Private,119429,HS-grad,9,Never-married,Craft-repair,Not-in-family,*,Male,0,0,40,United-States,<=50K
24273,"[20, 25[",Private,124242,Assoc-acdm,12,Never-married,Other-service,Own-child,*,Female,0,0,40,United-States,<=50K
24276,"[20, 25[",Private,161415,Some-college,10,Never-married,Craft-repair,Not-in-family,*,Male,0,0,50,United-States,<=50K
24277,"[30, 35[",Private,157568,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,*,Male,0,0,40,United-States,<=50K
24278,"[30, 35[",Private,168030,HS-grad,9,Divorced,Other-service,Unmarried,*,Female,0,0,32,United-States,<=50K
24279,"[55, 60[",State-gov,349910,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,*,Male,10605,0,50,United-States,>50K
24284,"[55, 60[",Self-emp-not-inc,56480,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,1,United-States,<=50K
24285,"[40, 45[",Private,115932,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,*,Male,99999,0,50,United-States,>50K
24287,"[25, 30[",Private,404421,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,*,Male,0,0,40,United-States,<=50K
24288,"[30, 35[",Private,194901,HS-grad,9,Never-married,Craft-repair,Not-in-family,*,Male,0,0,45,United-States,<=50K
24291,"[65, 70[",Self-emp-not-inc,365020,HS-grad,9,Married-civ-spouse,Sales,Husband,*,Male,0,0,40,United-States,<=50K
24293,"[40, 45[",Private,170331,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,60,United-States,<=50K
24294,"[30, 35[",Private,101266,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,*,Male,0,0,40,United-States,<=50K
24300,"[40, 45[",State-gov,283917,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,35,United-States,>50K
24301,"[45, 50[",Private,39530,HS-grad,9,Divorced,Adm-clerical,Not-in-family,*,Female,0,0,40,United-States,<=50K
24303,"[25, 30[",Self-emp-inc,90752,Bachelors,13,Never-married,Sales,Not-in-family,*,Female,0,0,50,United-States,<=50K
24304,"[30, 35[",Private,202450,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,*,Male,0,1573,40,United-States,<=50K
24306,"[50, 55[",Private,159755,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,*,Male,7688,0,40,United-States,>50K
24308,"[20, 25[",?,210802,Some-college,10,Never-married,?,Not-in-family,*,Female,0,0,35,United-States,<=50K
24309,"[30, 35[",Private,340880,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,60,United-States,>50K
24312,"[20, 25[",State-gov,147280,HS-grad,9,Never-married,Other-service,Other-relative,*,Male,0,0,40,United-States,<=50K
24313,"[40, 45[",Private,145441,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,40,United-States,>50K
24314,"[65, 70[",Private,398001,HS-grad,9,Widowed,Adm-clerical,Not-in-family,*,Female,0,0,20,United-States,<=50K
24315,"[50, 55[",Private,31588,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,52,United-States,>50K
24316,"[55, 60[",Private,189975,Some-college,10,Married-civ-spouse,Craft-repair,Husband,*,Male,0,1902,60,United-States,>50K
24317,"[50, 55[",State-gov,231495,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,*,Male,7688,0,55,United-States,>50K
24318,"[35, 40[",?,121135,HS-grad,9,Married-civ-spouse,?,Husband,*,Male,0,0,40,United-States,<=50K
24319,"[40, 45[",Private,186916,Masters,14,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,50,United-States,>50K
24320,"[45, 50[",Self-emp-inc,213140,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,1902,60,United-States,>50K
24321,"[45, 50[",Private,176893,HS-grad,9,Divorced,Craft-repair,Not-in-family,*,Male,8614,0,44,United-States,>50K
24325,"[15, 20[",Private,198459,HS-grad,9,Never-married,Adm-clerical,Own-child,*,Male,0,2001,40,United-States,<=50K
24326,"[25, 30[",Local-gov,66824,Bachelors,13,Never-married,Prof-specialty,Not-in-family,*,Female,3325,0,43,United-States,<=50K
24329,"[60, 65[",State-gov,186451,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,1902,40,United-States,>50K
24335,"[35, 40[",Private,167613,HS-grad,9,Married-civ-spouse,Other-service,Husband,*,Male,0,0,40,United-States,<=50K
24337,"[60, 65[",Local-gov,68268,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,*,Male,0,0,40,United-States,<=50K
24338,"[45, 50[",Private,174533,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,*,Male,0,0,40,United-States,<=50K
24339,"[40, 45[",Private,273230,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,50,United-States,>50K
24340,"[25, 30[",Private,187502,HS-grad,9,Never-married,Sales,Own-child,*,Male,0,0,24,United-States,<=50K
24342,"[45, 50[",Self-emp-not-inc,56841,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,*,Male,0,0,70,United-States,<=50K
24343,"[55, 60[",Private,254627,HS-grad,9,Married-civ-spouse,Other-service,Husband,*,Male,0,0,40,United-States,<=50K
24344,"[40, 45[",Private,42703,HS-grad,9,Divorced,Adm-clerical,Unmarried,*,Female,0,0,40,United-States,<=50K
24348,"[35, 40[",Private,99527,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,United-States,>50K
24353,"[25, 30[",Private,704108,Masters,14,Never-married,Prof-specialty,Not-in-family,*,Male,0,0,40,United-States,<=50K
24355,"[35, 40[",Private,95654,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,*,Female,0,0,60,United-States,<=50K
24358,"[20, 25[",Private,334113,HS-grad,9,Never-married,Machine-op-inspct,Own-child,*,Male,0,0,40,United-States,<=50K
24359,"[15, 20[",Private,32763,10th,6,Never-married,Other-service,Own-child,*,Male,0,0,15,United-States,<=50K
24362,"[25, 30[",Private,53271,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,*,Male,0,0,40,United-States,>50K
24363,"[25, 30[",Private,31493,Bachelors,13,Never-married,Craft-repair,Own-child,*,Male,0,0,40,United-States,>50K
24364,"[30, 35[",Private,195891,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,45,United-States,>50K
24365,"[30, 35[",Local-gov,209103,Some-college,10,Married-civ-spouse,Protective-serv,Husband,*,Male,3464,0,45,United-States,<=50K
24366,"[25, 30[",Private,211424,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,*,Male,0,0,40,United-States,>50K
24368,"[40, 45[",Private,151408,Masters,14,Never-married,Prof-specialty,Not-in-family,*,Female,0,0,40,United-States,<=50K
24373,"[20, 25[",Private,30656,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,*,Male,0,0,20,United-States,<=50K
24375,"[15, 20[",Private,165316,HS-grad,9,Never-married,Transport-moving,Own-child,*,Male,0,0,30,United-States,<=50K
24376,"[20, 25[",Private,233955,Bachelors,13,Never-married,Prof-specialty,Not-in-family,*,Female,14344,0,40,United-States,>50K
24377,"[20, 25[",Private,126613,HS-grad,9,Never-married,Sales,Not-in-family,*,Female,0,0,40,United-States,<=50K
24380,"[35, 40[",Private,165472,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,40,United-States,>50K
24381,"[35, 40[",Private,99452,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,*,Male,0,0,50,United-States,>50K
24382,"[25, 30[",Private,84977,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,*,Male,0,0,40,United-States,<=50K
24384,"[50, 55[",Private,230858,Some-college,10,Married-civ-spouse,Craft-repair,Husband,*,Male,0,1977,60,United-States,>50K
24386,"[60, 65[",?,191118,Some-college,10,Married-civ-spouse,?,Husband,*,Male,7298,0,40,United-States,>50K
24387,"[35, 40[",Private,115289,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,*,Male,0,0,40,United-States,<=50K
24389,"[40, 45[",Private,152617,Some-college,10,Divorced,Adm-clerical,Own-child,*,Female,0,0,40,United-States,<=50K
