,index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary-class
14493,25722,"[40, 80[",Private,20795,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,60,United-States,>50K
14494,25723,"[0, 40[",Private,347322,Secondary education,6,Spouse not present,*,Own-child,*,Female,0,0,20,United-States,<=50K
14495,25727,"[0, 40[",Private,57108,Secondary education,7,Spouse not present,*,Own-child,*,Male,0,0,16,United-States,<=50K
14496,25730,"[40, 80[",Private,249935,Higher education,16,Spouse present,*,Husband,*,Male,0,0,70,United-States,<=50K
14497,25733,"[0, 40[",Private,181920,Higher education,13,Spouse present,*,Wife,*,Female,0,0,45,United-States,>50K
14498,25734,"[0, 40[",Private,434467,Secondary education,9,Spouse not present,*,Not-in-family,*,Male,0,0,48,United-States,<=50K
14499,25736,"[40, 80[",Private,249706,Higher education,10,Spouse not present,*,Unmarried,*,Female,0,0,40,United-States,<=50K
14500,25737,"[0, 40[",Self-emp-not-inc,95455,Higher education,13,Spouse not present,*,Unmarried,*,Female,0,0,55,United-States,<=50K
14501,25738,"[0, 40[",Private,209867,Higher education,10,Spouse not present,*,Not-in-family,*,Female,13550,0,45,United-States,>50K
14502,25741,"[0, 40[",Private,347166,Higher education,10,Spouse not present,*,Own-child,*,Male,4650,0,40,United-States,<=50K
14503,25742,"[40, 80[",Private,53835,Higher education,13,Spouse present,*,Husband,*,Male,0,0,50,United-States,>50K
14504,25744,"[0, 40[",Private,266126,Secondary education,9,Spouse not present,*,Not-in-family,*,Female,0,0,30,United-States,<=50K
14505,25746,"[40, 80[",Private,125280,Higher education,13,Spouse present,*,Husband,*,Male,3137,0,40,United-States,<=50K
14506,25747,"[0, 40[",Private,173535,Secondary education,9,Spouse not present,*,Own-child,*,Male,0,0,40,United-States,<=50K
14507,25748,"[0, 40[",?,77665,Higher education,10,Spouse not present,*,Own-child,*,Male,0,0,35,United-States,<=50K
14508,25749,"[40, 80[",Private,280525,Higher education,10,Spouse present,*,Husband,*,Male,0,0,45,United-States,>50K
14509,25755,"[0, 40[",?,47407,Secondary education,7,Spouse not present,*,Own-child,*,Male,0,0,10,United-States,<=50K
14510,25756,"[0, 40[",Private,229987,Higher education,10,Spouse not present,*,Other-relative,*,Female,0,0,32,United-States,<=50K
14511,25757,"[0, 40[",Private,312338,Higher education,11,Spouse not present,*,Unmarried,*,Male,0,0,40,United-States,<=50K
14512,25758,"[40, 80[",Private,225394,Secondary education,9,Spouse present,*,Husband,*,Male,0,1902,40,United-States,<=50K
14513,25759,"[0, 40[",Private,373718,Higher education,10,Spouse not present,*,Not-in-family,*,Male,0,0,20,United-States,<=50K
14514,25760,"[40, 80[",State-gov,120131,Secondary education,9,Spouse not present,*,Own-child,*,Male,8614,0,40,United-States,>50K
14515,25762,"[40, 80[",Self-emp-not-inc,27886,Higher education,10,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
14516,25763,"[0, 40[",Private,138352,Secondary education,9,Spouse not present,*,Other-relative,*,Male,0,0,30,United-States,<=50K
14517,25764,"[40, 80[",Private,123011,Higher education,10,Spouse present,*,Husband,*,Male,0,0,45,United-States,>50K
14518,25769,"[0, 40[",Private,186808,Secondary education,9,Spouse not present,*,Unmarried,*,Male,0,0,40,United-States,<=50K
14519,25772,"[40, 80[",?,106648,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,25,United-States,<=50K
14520,25774,"[0, 40[",Self-emp-inc,256362,Higher education,13,Spouse present,*,Husband,*,Male,3908,0,50,United-States,<=50K
14521,25776,"[0, 40[",Private,349041,Secondary education,9,Spouse not present,*,Not-in-family,*,Male,0,0,40,United-States,<=50K
14522,25780,"[0, 40[",Private,113200,Higher education,10,Spouse not present,*,Own-child,*,Female,0,0,6,United-States,<=50K
14523,25781,"[0, 40[",Private,142075,Higher education,10,Spouse not present,*,Own-child,*,Male,0,0,24,United-States,<=50K
14524,25782,"[0, 40[",Private,454843,Higher education,10,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
14525,25783,"[0, 40[",Private,142219,Higher education,10,Spouse not present,*,Own-child,*,Female,0,0,30,United-States,<=50K
14526,25785,"[40, 80[",Private,212894,Higher education,13,Spouse present,*,Husband,*,Male,15024,0,50,United-States,>50K
14527,25788,"[0, 40[",Private,170627,Secondary education,7,Spouse not present,*,Own-child,*,Female,0,0,15,United-States,<=50K
14528,25790,"[0, 40[",Private,259089,Higher education,13,Spouse not present,*,Not-in-family,*,Male,0,0,40,United-States,<=50K
14529,25791,"[0, 40[",Private,21856,Higher education,10,Spouse not present,*,Not-in-family,*,Male,0,0,40,United-States,<=50K
14530,25792,"[40, 80[",Local-gov,207946,Higher education,14,Spouse not present,*,Unmarried,*,Female,0,0,43,United-States,<=50K
14531,25794,"[0, 40[",Private,36539,Higher education,13,Spouse present,*,Wife,*,Female,0,0,40,United-States,>50K
14532,25795,"[40, 80[",Private,176811,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
14533,25796,"[40, 80[",Private,456062,Higher education,16,Spouse present,*,Husband,*,Male,0,2415,55,United-States,>50K
14534,25798,"[0, 40[",Private,288132,Higher education,10,Spouse not present,*,Own-child,*,Female,0,0,35,United-States,<=50K
14535,25800,"[40, 80[",Self-emp-inc,206964,Higher education,10,Spouse present,*,Husband,*,Male,0,1977,40,United-States,>50K
14536,25801,"[0, 40[",Private,198091,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,72,United-States,<=50K
14537,25803,"[40, 80[",Private,588484,Higher education,13,Spouse present,*,Husband,*,Male,0,0,20,United-States,>50K
14538,25805,"[0, 40[",Private,270551,Secondary education,9,Spouse not present,*,Own-child,*,Male,0,0,20,United-States,<=50K
14539,25808,"[0, 40[",Private,153066,Higher education,10,Spouse present,*,Husband,*,Male,0,0,50,United-States,>50K
14540,25815,"[40, 80[",Private,177705,Higher education,13,Spouse present,*,Husband,*,Male,0,0,44,United-States,>50K
14541,25817,"[40, 80[",Private,138975,Higher education,13,Spouse present,*,Husband,*,Male,7688,0,45,United-States,>50K
14542,25819,"[40, 80[",?,83043,Higher education,13,Spouse present,*,Husband,*,Male,0,2179,45,United-States,<=50K
14543,25820,"[40, 80[",State-gov,130206,Secondary education,9,Spouse not present,*,Other-relative,*,Female,0,0,40,United-States,<=50K
14544,25821,"[0, 40[",Private,210053,Higher education,10,Spouse not present,*,Not-in-family,*,Female,0,0,28,United-States,<=50K
14545,25822,"[0, 40[",Local-gov,249392,Higher education,14,Spouse present,*,Husband,*,Male,0,0,72,United-States,<=50K
14546,25827,"[40, 80[",Local-gov,105862,Higher education,13,Spouse not present,*,Unmarried,*,Female,5455,0,40,United-States,<=50K
14547,25828,"[40, 80[",Self-emp-not-inc,185195,Higher education,13,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
14548,25829,"[0, 40[",Private,173495,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
14549,25831,"[0, 40[",Private,147284,Higher education,16,Spouse present,*,Husband,*,Male,0,1977,99,United-States,>50K
14550,25833,"[0, 40[",Private,154641,Higher education,11,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
14551,25834,"[0, 40[",Local-gov,39236,Higher education,10,Spouse not present,*,Own-child,*,Female,594,0,25,United-States,<=50K
14552,25835,"[0, 40[",?,64785,Secondary education,6,Spouse not present,*,Own-child,*,Male,0,0,30,United-States,<=50K
14553,25840,"[40, 80[",Private,321327,Higher education,10,Spouse present,*,Husband,*,Male,7298,0,45,United-States,>50K
14554,25842,"[0, 40[",Private,146398,Higher education,13,Spouse not present,*,Not-in-family,*,Female,0,0,40,United-States,<=50K
14555,25843,"[0, 40[",Private,324120,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,50,United-States,<=50K
14556,25844,"[0, 40[",Private,367329,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
14557,25845,"[0, 40[",State-gov,301582,Higher education,10,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
14558,25847,"[40, 80[",Private,170108,Higher education,14,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
14559,25850,"[40, 80[",Local-gov,348172,Higher education,13,Spouse present,*,Husband,*,Male,7298,0,40,United-States,>50K
14560,25851,"[0, 40[",Private,809585,Higher education,13,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
14561,25852,"[0, 40[",Self-emp-not-inc,67728,Higher education,13,Spouse present,*,Husband,*,Male,0,0,50,United-States,>50K
14562,25853,"[40, 80[",?,163057,Secondary education,9,Spouse not present,*,Not-in-family,*,Female,2009,0,40,United-States,<=50K
14563,25855,"[40, 80[",Local-gov,149700,Higher education,14,Spouse present,*,Husband,*,Male,15024,0,35,United-States,>50K
14564,25856,"[40, 80[",Self-emp-not-inc,109273,Higher education,10,Spouse not present,*,Unmarried,*,Male,0,0,40,United-States,<=50K
14565,25857,"[40, 80[",Private,393354,Higher education,10,Spouse present,*,Wife,*,Female,0,0,38,United-States,>50K
14566,25858,"[0, 40[",Private,226947,Higher education,11,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
14567,25862,"[40, 80[",Self-emp-not-inc,353012,Secondary education,9,Spouse present,*,Husband,*,Male,0,1902,40,United-States,>50K
14568,25863,"[0, 40[",Private,174419,Secondary education,9,Spouse not present,*,Unmarried,*,Female,0,0,30,United-States,<=50K
14569,25864,"[0, 40[",Private,209472,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,38,United-States,<=50K
14570,25866,"[40, 80[",Self-emp-inc,182273,Higher education,10,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
14571,25869,"[0, 40[",Private,178948,Higher education,14,Spouse not present,*,Unmarried,*,Female,0,0,32,United-States,<=50K
14572,25871,"[40, 80[",Self-emp-not-inc,253296,Secondary education,9,Spouse not present,*,Other-relative,*,Female,0,0,40,United-States,<=50K
14573,25874,"[0, 40[",Self-emp-not-inc,342635,Higher education,13,Spouse present,*,Husband,*,Male,0,0,70,United-States,<=50K
14574,25876,"[40, 80[",Self-emp-not-inc,182998,Secondary education,4,Spouse present,*,Husband,*,Male,0,0,10,United-States,<=50K
14575,25877,"[40, 80[",?,133248,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,14,United-States,<=50K
14576,25880,"[0, 40[",Private,175232,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,48,United-States,<=50K
14577,25882,"[40, 80[",Private,64980,Higher education,10,Spouse present,*,Husband,*,Male,0,0,55,United-States,>50K
14578,25883,"[0, 40[",Private,155781,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,70,United-States,<=50K
14579,25885,"[0, 40[",Self-emp-not-inc,227890,Higher education,13,Spouse not present,*,Not-in-family,*,Male,0,0,50,United-States,>50K
14580,25886,"[40, 80[",Self-emp-not-inc,162249,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,30,United-States,<=50K
14581,25887,"[0, 40[",Private,165949,Secondary education,9,Spouse not present,*,Unmarried,*,Female,0,0,40,United-States,<=50K
14582,25888,"[40, 80[",Private,445382,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
14583,25889,"[0, 40[",Private,211948,Secondary education,9,Spouse not present,*,Not-in-family,*,Female,0,1590,40,United-States,<=50K
14584,25890,"[40, 80[",Private,163678,Higher education,10,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
14585,25892,"[0, 40[",Private,289700,Higher education,10,Spouse present,*,Husband,*,Male,0,0,25,United-States,<=50K
14586,25893,"[40, 80[",Private,163826,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
14587,25894,"[40, 80[",Private,185385,Higher education,14,Spouse present,*,Husband,*,Male,0,0,50,United-States,>50K
14588,25895,"[40, 80[",Private,169031,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
14589,25898,"[0, 40[",Private,328663,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
14590,25900,"[0, 40[",Private,186815,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
14591,25903,"[0, 40[",Private,82777,Higher education,10,Spouse not present,*,Own-child,*,Male,0,0,16,United-States,<=50K
14592,25904,"[0, 40[",Local-gov,178449,Higher education,15,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
14593,25905,"[0, 40[",Private,51672,Secondary education,9,Spouse not present,*,Not-in-family,*,Male,0,0,35,United-States,<=50K
14594,25907,"[0, 40[",Private,212114,Higher education,10,Spouse not present,*,Own-child,*,Female,0,0,8,United-States,<=50K
14595,25908,"[40, 80[",Self-emp-not-inc,100800,Higher education,14,Spouse present,*,Husband,*,Male,7298,0,70,United-States,>50K
14596,25909,"[0, 40[",Private,162572,Higher education,13,Spouse not present,*,Not-in-family,*,Male,0,0,70,United-States,>50K
14597,25910,"[40, 80[",Self-emp-inc,179951,Higher education,13,Spouse present,*,Husband,*,Male,0,0,70,United-States,<=50K
14598,25911,"[0, 40[",Self-emp-inc,190759,Higher education,10,Spouse present,*,Husband,*,Male,0,0,60,United-States,>50K
14599,25913,"[40, 80[",State-gov,164023,Higher education,10,Spouse present,*,Husband,*,Male,0,0,70,United-States,>50K
14600,25914,"[40, 80[",Private,172046,Higher education,14,Spouse present,*,Husband,*,Male,0,1977,50,United-States,>50K
14601,25915,"[0, 40[",Private,182926,Higher education,13,Spouse present,*,Husband,*,Male,15024,0,50,United-States,>50K
14602,25917,"[40, 80[",Self-emp-inc,362835,Higher education,13,Spouse present,*,Husband,*,Male,0,0,50,United-States,>50K
14603,25918,"[40, 80[",Private,97883,Higher education,13,Spouse not present,*,Unmarried,*,Female,0,0,40,United-States,<=50K
14604,25921,"[40, 80[",Private,146310,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,50,United-States,<=50K
14605,25922,"[0, 40[",Private,379412,Higher education,10,Spouse not present,*,Own-child,*,Male,0,0,40,United-States,<=50K
14606,25923,"[40, 80[",Private,37987,Higher education,10,Spouse present,*,Husband,*,Male,0,0,45,United-States,<=50K
14607,25926,"[40, 80[",State-gov,44434,Higher education,14,Spouse present,*,Husband,*,Male,0,0,61,United-States,>50K
14608,25927,"[0, 40[",Private,255474,Higher education,13,Spouse not present,*,Not-in-family,*,Female,0,0,40,United-States,<=50K
14609,25931,"[0, 40[",Private,341504,Higher education,10,Spouse not present,*,Unmarried,*,Female,0,0,40,United-States,<=50K
14610,25933,"[0, 40[",Private,102945,Higher education,13,Spouse present,*,Husband,*,Male,0,0,52,United-States,>50K
14611,25935,"[0, 40[",Self-emp-not-inc,87561,Higher education,10,Spouse not present,*,Not-in-family,*,Female,0,0,60,United-States,<=50K
14612,25937,"[0, 40[",Private,252813,Higher education,15,Spouse not present,*,Not-in-family,*,Female,0,0,45,United-States,<=50K
14613,25938,"[0, 40[",Private,574271,Higher education,10,Spouse not present,*,Own-child,*,Male,0,0,35,United-States,<=50K
14614,25941,"[0, 40[",Private,158242,Higher education,13,Spouse not present,*,Not-in-family,*,Female,0,0,40,United-States,<=50K
14615,25942,"[0, 40[",Private,299810,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
14616,25944,"[0, 40[",Private,23324,Higher education,10,Spouse not present,*,Not-in-family,*,Male,0,0,40,United-States,<=50K
14617,25945,"[0, 40[",Local-gov,316582,Higher education,14,Spouse not present,*,Not-in-family,*,Female,0,0,55,United-States,<=50K
14618,25952,"[40, 80[",Self-emp-not-inc,115971,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,50,United-States,<=50K
14619,25953,"[40, 80[",Private,31432,Secondary education,9,Spouse present,*,Wife,*,Female,3103,0,52,United-States,>50K
14620,25954,"[0, 40[",Private,112383,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,45,United-States,<=50K
14621,25957,"[0, 40[",Private,46712,Secondary education,9,Spouse not present,*,Not-in-family,*,Female,0,0,40,United-States,<=50K
14622,25960,"[0, 40[",Private,159897,Secondary education,9,Spouse not present,*,Not-in-family,*,Female,0,0,37,United-States,<=50K
14623,25962,"[0, 40[",Private,407759,Secondary education,9,Spouse not present,*,Own-child,*,Male,0,0,40,United-States,<=50K
14624,25963,"[40, 80[",Self-emp-not-inc,221884,Higher education,10,Spouse present,*,Husband,*,Male,0,0,50,United-States,>50K
14625,25965,"[0, 40[",Private,274964,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,38,United-States,<=50K
14626,25966,"[40, 80[",Self-emp-inc,160107,Higher education,14,Spouse present,*,Husband,*,Male,0,0,55,United-States,>50K
14627,25967,"[40, 80[",Private,167265,Higher education,13,Spouse present,*,Husband,*,Male,0,0,84,United-States,>50K
14628,25968,"[0, 40[",Private,148226,Secondary education,9,Spouse not present,*,Unmarried,*,Female,0,0,48,United-States,<=50K
14629,25969,"[0, 40[",Private,153869,Secondary education,7,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
14630,25970,"[0, 40[",Private,208881,Higher education,10,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
14631,25972,"[0, 40[",Private,100147,Higher education,13,Spouse present,*,Wife,*,Female,0,0,45,United-States,>50K
14632,25974,"[0, 40[",Private,171327,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,<=50K
14633,25977,"[0, 40[",Private,169589,Higher education,14,Spouse not present,*,Not-in-family,*,Male,0,0,30,United-States,<=50K
14634,25978,"[0, 40[",Local-gov,273734,Secondary education,9,Spouse not present,*,Own-child,*,Male,0,0,20,United-States,<=50K
14635,25981,"[40, 80[",Private,196725,Secondary education,9,Spouse not present,*,Unmarried,*,Female,0,0,24,United-States,<=50K
14636,25982,"[0, 40[",Private,137444,Secondary education,9,Spouse present,*,Husband,*,Male,0,0,40,United-States,>50K
